Date,Revenue,COGS,Operating_Expenses,Interest_Expense,Taxes,Gross_Profit,Operating_Income,Net_Income,EBITDA,Revenue_MA_30,Revenue_growth_pct
2024-12-31,743856,200105,174877,7571,2551,543751,368874,358752,551322,393930.5333333333,0.9704481518174546
2025-01-01,43789,386483,5897,11790,27686,-342694,-348591,-388067,-330904,375465.43333333335,-0.9411324234798133
2025-01-02,200704,92319,141598,18735,29608,108385,-33213,-81556,127120,365194.36666666664,3.5834341958025986
2025-01-03,215253,12912,48489,14013,5464,202341,153852,134375,216354,359180.1666666667,0.07248983577806123
2025-01-04,758782,304407,16990,17780,6079,454375,437385,413526,472155,364004.63333333336,2.5250704984367234
2025-01-05,306246,188317,58269,3922,20891,117929,59660,34847,121851,349983.76666666666,-0.596397911389569
2025-01-06,254273,218884,93524,18630,2302,35389,-58135,-79067,54019,352670.6,-0.1697099717220797
2025-01-07,650959,202449,150718,15656,1705,448510,297792,280431,464166,372500.7,1.5600791275518833
2025-01-08,139345,241463,11035,9114,683,-102118,-113153,-122950,-93004,372632.2,-0.7859388993776873
2025-01-09,214988,296774,149707,6448,1629,-81786,-231493,-239570,-75338,371328.63333333336,0.5428468908105781
2025-01-10,270077,233071,138608,4572,20843,37006,-101602,-127017,41578,375748.6666666667,0.2562422088674716
2025-01-11,596446,180995,84812,17692,2309,415451,330639,310638,433143,385991.3333333333,1.208429447898192
2025-01-12,184904,39708,83160,4854,20312,145196,62036,36870,150050,369415.9666666667,-0.6899903763291229
2025-01-13,637258,29755,176247,15955,15488,607503,431256,399813,623458,382692.76666666666,2.446426253623502
2025-01-14,309364,386486,22703,13584,5927,-77122,-99825,-119336,-63538,378007.3333333333,-0.514538852395733
2025-01-15,721886,391054,148103,5213,17733,330832,182729,159783,336045,386750.2,1.3334518560659934
2025-01-16,663281,41591,115635,14506,10344,621690,506055,481205,636196,400403.0,-0.08118317850740975
2025-01-17,555152,114879,188015,6257,27129,440273,252258,218872,446530,392676.73333333334,-0.163021404201236
2025-01-18,288027,146056,128771,11642,5863,141971,13200,-4305,153613,395452.7,-0.4811745251750872
2025-01-19,138735,69727,194236,766,12885,69008,-125228,-138879,69774,391256.43333333335,-0.5183264068993532
2025-01-20,693852,319858,85172,911,16048,373994,288822,271863,374905,389147.7,4.00127581360147
2025-01-21,381283,131183,39230,2305,12874,250100,210870,195691,252405,400171.4666666667,-0.4504836766342102
2025-01-22,20067,78899,64682,4061,21620,-58832,-123514,-149195,-54771,375770.36666666664,-0.9473698014335808
2025-01-23,153893,79281,189173,19141,14443,74612,-114561,-148145,93753,373336.76666666666,6.668958987392236
2025-01-24,219634,219411,38458,8414,24671,223,-38235,-71320,8637,372771.1666666667,0.42718642173458177
2025-01-25,98745,340834,120552,5340,12109,-242089,-362641,-380090,-236749,354904.86666666664,-0.5504111385304643
2025-01-26,153348,389681,154439,8252,14389,-236333,-390772,-413413,-228081,348571.23333333334,0.5529697706212973
2025-01-27,600803,185999,196127,1454,4048,414804,218677,213175,416258,360863.4,2.9179056785872657
2025-01-28,45503,190902,94583,501,21490,-145399,-239982,-261973,-144898,354598.63333333336,-0.9242630279808856
2025-01-29,567070,139331,126384,2488,3679,427739,301355,295188,430227,360917.43333333335,11.46225523591851
2025-01-30,477873,259513,184881,12706,26036,218360,33479,-5263,231066,352051.3333333333,-0.15729451390480897
2025-01-31,319027,237078,6270,16968,17602,81949,75679,41109,98917,361225.93333333335,-0.33240212357676624
2025-02-01,155952,294139,66995,2912,27947,-138187,-205182,-236041,-135275,359734.2,-0.5111636319183016
2025-02-02,228751,152503,98842,5600,6679,76248,-22594,-34873,81848,360184.13333333336,0.46680388837591047
2025-02-03,112322,305498,54014,15818,9437,-193176,-247190,-272445,-177358,338635.4666666667,-0.5089770099365686
2025-02-04,212896,75742,87962,2461,15515,137154,49192,31216,139615,335523.8,0.8954078453018999
2025-02-05,184795,139436,104204,19884,25472,45359,-58845,-104201,65243,333207.86666666664,-0.13199402525176607
2025-02-06,124382,233155,172473,4029,21523,-108773,-281246,-306798,-104744,315655.3,-0.3269190183717092
2025-02-07,246519,201532,154081,11309,19764,44987,-109094,-140167,56296,319227.76666666666,0.981950764580084
2025-02-08,665508,317951,122227,12886,16904,347557,225330,195540,360443,334245.1,1.6996215301863145
2025-02-09,201192,313089,196158,16543,5600,-111897,-308055,-330198,-95354,331948.93333333335,-0.6976865792747795
2025-02-10,182133,86215,197042,8032,21227,95918,-101124,-130383,103950,318138.5,-0.09473040677561728
2025-02-11,298256,269591,164456,14253,1154,28665,-135791,-151198,42918,321916.9,0.6375725431415504
2025-02-12,407742,119989,63179,10967,22053,287753,224574,191554,298720,314266.36666666664,0.3670873343704737
2025-02-13,771078,110867,65868,16241,17271,660211,594343,560831,676452,329656.8333333333,0.891092896978972
2025-02-14,323367,192069,81146,18385,22582,131298,50152,9185,149683,316372.86666666664,-0.5806299751776085
2025-02-15,719528,399451,63512,8131,15521,320077,256565,232913,328208,318247.76666666666,1.2251126429103776
2025-02-16,401328,224073,70969,2788,16031,177255,106286,87467,180043,313120.3,-0.4422343536318253
2025-02-17,585625,296357,193072,3073,28006,289268,96196,65117,292341,323040.23333333334,0.45921789658334333
2025-02-18,688351,369342,135585,9173,22793,319009,183424,151458,328182,341360.76666666666,0.17541259338313764
2025-02-19,279746,265153,6894,13128,2492,14593,7699,-7921,27721,327557.23333333334,-0.5935997768580275
2025-02-20,593689,269560,157714,4554,11565,324129,166415,150296,328683,334637.43333333335,1.1222430347529544
2025-02-21,664007,369647,32274,8689,20557,294360,262086,232840,303049,356102.1,0.11844248419627101
2025-02-22,692619,32875,150300,17114,28022,659744,509444,464308,676858,374059.63333333336,0.043089907184713505
2025-02-23,419197,35379,122860,13542,5022,383818,260958,242394,397360,380711.73333333334,-0.39476537605812145
2025-02-24,313045,209779,164086,14309,23508,103266,-60820,-98637,117575,387855.06666666665,-0.25322700305584245
2025-02-25,560473,191981,186401,4052,21576,368492,182091,156463,372544,401425.9,0.7903911578207605
2025-02-26,282988,186923,110059,13095,10150,96065,-13994,-37239,109160,390832.06666666665,-0.4950907537026761
2025-02-27,317126,372118,120848,3951,15217,-54992,-175840,-195008,-51041,399886.1666666667,0.12063409049146956
2025-02-28,488903,284408,21997,7156,3987,204495,182498,171355,211651,397280.6,0.5416679805503175
2025-03-01,625510,367393,95367,12572,20264,258117,162750,129914,270689,402201.8333333333,0.27941534414802116
2025-03-02,275704,176489,83304,12756,13348,99215,15911,-10193,111971,400757.73333333334,-0.5592332656552254
2025-03-03,609893,244453,95005,6548,10472,365440,270435,253415,371988,415889.1,1.2121296753039492
2025-03-04,371575,204560,59579,17069,29948,167015,107436,60419,184084,420649.9,-0.3907537879595273
2025-03-05,792942,198178,95739,18255,19339,594764,499025,461431,613019,443337.23333333334,1.134002556684384
2025-03-06,477652,270914,39107,17766,15305,206738,167631,134560,224504,452162.43333333335,-0.3976205069223222
2025-03-07,609037,107367,91209,4680,17994,501670,410461,387787,506350,466303.8333333333,0.27506427273412437
2025-03-08,322695,385821,172098,1942,28811,-63126,-235224,-265977,-61184,472914.26666666666,-0.47015534359981415
2025-03-09,796329,212518,6291,8028,6912,583811,577520,562580,591839,491241.26666666666,1.4677450843675919
2025-03-10,62413,12461,102113,9645,26593,49952,-52161,-88399,59597,471138.1,-0.9216241026008094
2025-03-11,718729,172097,164869,5942,23662,546632,381763,352159,552574,488389.3333333333,10.5156938458334
2025-03-12,297919,225527,156161,6658,10975,72392,-83769,-101402,79050,492248.86666666664,-0.5854918891543266
2025-03-13,799470,153815,136878,11559,21728,645655,508777,475490,657214,508956.0,1.6835146465985722
2025-03-14,674098,208248,195694,1641,7437,465850,270156,261078,467491,517834.5333333333,-0.156818892516292
2025-03-15,174904,350890,38578,8503,1021,-175986,-214564,-224088,-167483,497962.06666666665,-0.740536242504799
2025-03-16,491620,59983,95548,4041,5373,431637,336089,326675,435678,503570.5,1.8107990669167084
2025-03-17,764743,246048,185688,13230,22956,518695,333007,296821,531925,505077.6666666667,0.5555571376266222
2025-03-18,751559,68900,163583,1875,23595,682659,519076,493606,684534,516752.0333333333,-0.017239778592285204
2025-03-19,87480,345538,199365,15820,17256,-258058,-457423,-490499,-242238,500147.2,-0.8836019527409026
2025-03-20,666017,341939,165953,8297,17733,324078,158125,132095,332375,499402.73333333334,6.613363054412437
2025-03-21,797742,79605,119455,672,16503,718137,598682,581507,718809,516669.26666666666,0.19778023684080126
2025-03-22,778518,94911,56836,7700,10652,683607,626771,608419,691307,522830.23333333334,-0.024098016652000287
2025-03-23,789306,186442,105892,6623,11799,602864,496972,478550,609487,527006.8666666667,0.013857097716430511
2025-03-24,49175,20123,136724,1176,17394,29052,-107672,-126242,30228,505558.73333333334,-0.9376984338140087
2025-03-25,794359,134660,113212,5602,26672,659699,546487,514213,665301,518064.13333333336,15.153716319267922
2025-03-26,125570,353007,176892,19344,2246,-227437,-404329,-425919,-208093,511814.9666666667,-0.8419228585563958
2025-03-27,328450,214493,26425,17501,9260,113957,87532,60771,131458,504080.86666666664,1.6156725332483872
2025-03-28,573487,327885,110338,10537,9632,245602,135264,115095,256139,513764.1666666667,0.7460404932257574
2025-03-29,702310,21877,98233,16555,18488,680433,582200,547157,696988,526603.6333333333,0.22463107271830052
2025-03-30,140105,363949,168521,15191,28157,-223844,-392365,-435713,-208653,514977.0333333333,-0.8005083225356324
2025-03-31,491273,257445,70409,2253,17522,233828,163419,143644,236081,510502.4666666667,2.5064630098854432
2025-04-01,52297,15066,151327,14550,24289,37231,-114096,-152935,51781,503055.56666666665,-0.8935479865573723
2025-04-02,545302,361270,78597,7431,12765,184032,105435,85239,191463,500902.5333333333,9.427022582557317
2025-04-03,48543,183510,25984,16778,10431,-134967,-160951,-188160,-118189,490134.8,-0.9109796039625748
2025-04-04,250938,29890,57919,12008,5986,221048,163129,145135,233056,472068.0,4.169396205426117
2025-04-05,362169,287802,180685,2157,13602,74367,-106318,-122077,76524,468218.56666666665,0.44326088515888395
2025-04-06,144257,119965,15395,7270,21047,24292,8897,-19420,31562,452725.9,-0.6016859532428231
2025-04-07,669077,121114,86456,19851,21982,547963,461507,419674,567814,464271.9666666667,3.638090352634534
2025-04-08,218705,205912,187569,16808,21182,12793,-174776,-212766,29601,445017.8333333333,-0.6731243190245666
2025-04-09,391599,168843,111032,10652,13052,222756,111724,88020,233408,455990.7,0.79053519581171
2025-04-10,113247,82788,141206,6397,13997,30459,-110747,-131141,36856,435807.9666666667,-0.7108087610029648
2025-04-11,752612,327846,27677,8863,25260,424766,397089,362966,433629,450964.4,5.645756620484428
2025-04-12,192681,89328,54460,8210,10611,103353,48893,30072,111563,430738.1,-0.7439836197137436
2025-04-13,733098,149439,52513,14281,12721,583659,531146,504144,597940,432704.76666666666,2.80472387002351
2025-04-14,335422,283904,193324,5592,9156,51518,-141806,-156554,57110,438055.36666666664,-0.5424595347416035
2025-04-15,401406,65405,19845,19842,7021,336001,316156,289293,355843,435048.23333333334,0.19671935651209527
2025-04-16,278598,249887,48370,11566,1356,28711,-19659,-32581,40277,418843.4,-0.30594460471442875
2025-04-17,50197,132791,48553,17641,16014,-82594,-131147,-164802,-64953,395464.6666666667,-0.8198228271559739
2025-04-18,654381,143823,38775,5988,7506,510558,471783,458289,516546,414361.36666666664,12.036257146841445
2025-04-19,715536,21809,30132,11320,11363,693727,663595,640912,705047,416012.0,0.09345473050103847
2025-04-20,176543,290517,20700,2032,3982,-113974,-134674,-140688,-111942,395305.36666666664,-0.7532716732631202
2025-04-21,594555,371040,65198,6104,26283,223515,158317,125930,229619,389173.26666666666,2.367763094543539
2025-04-22,667596,203121,135150,15377,13138,464475,329325,300810,479852,385116.26666666666,0.12284986250220764
2025-04-23,766673,134866,89275,11853,20072,631807,542532,510607,643660,409032.86666666664,0.14840861838596986
2025-04-24,483912,340390,115472,10630,971,143522,28050,16449,154152,398684.63333333336,-0.3688156489142046
2025-04-25,38089,76361,97198,8787,11319,-38272,-135470,-155576,-29485,395768.6,-0.9212894079915357
2025-04-26,258796,234394,144993,17067,8976,24402,-120591,-146634,41469,393446.8,5.7945076006196015
2025-04-27,426945,399717,64896,12687,7902,27228,-37668,-58257,39915,388562.06666666665,0.6497356991607288
2025-04-28,391467,130250,45743,5751,2476,261217,215474,207247,266968,378200.63333333336,-0.08309735446017641
2025-04-29,739544,397176,198723,5292,18480,342368,143645,119873,347660,398181.93333333335,0.8891605167229932
2025-04-30,268324,207085,86494,14306,13406,61239,-25255,-52967,75545,390750.3,-0.6371764222277512
2025-05-01,487321,337240,135813,19682,20480,150081,14268,-25894,169763,405251.1,0.816166276590987
2025-05-02,517671,151722,68207,5164,21034,365949,297742,271544,371113,404330.06666666665,0.062279277929742305
2025-05-03,707356,311375,186011,1278,17769,395981,209970,190923,397259,426290.5,0.3664199848938805
2025-05-04,611829,48259,113018,15463,928,563570,450552,434161,579033,438320.2,-0.13504798149729413
2025-05-05,40136,198574,20388,5352,27233,-158438,-178826,-211411,-153086,427585.76666666666,-0.9343999712337925
2025-05-06,209543,89501,88656,14954,29595,120042,31386,-13163,134996,429761.9666666667,4.220824197727726
2025-05-07,361860,75521,102150,2631,11930,286339,184189,169628,288970,419521.4,0.7269009224836906
2025-05-08,422993,52803,71220,6630,13062,370190,298970,279278,376820,426331.0,0.16894102691648705
2025-05-09,683418,365905,107442,3608,24037,317513,210071,182426,321121,436058.3,0.6156721269619119
2025-05-10,178159,216973,85129,3588,29806,-38814,-123943,-157337,-35226,438222.0333333333,-0.7393118120974279
2025-05-11,101126,210552,160891,4093,16069,-109426,-270317,-290479,-105333,416505.8333333333,-0.4323834327763403
2025-05-12,636259,342552,30276,6009,19529,293707,263431,237893,299716,431291.76666666666,5.291744951842256
2025-05-13,434611,253677,29611,17326,28242,180934,151323,105755,198260,421342.2,-0.3169275405141617
2025-05-14,768322,109906,159042,1422,1609,658416,499374,496343,659838,435772.2,0.7678383658029824
2025-05-15,217567,245977,55322,9204,2201,-28410,-83732,-95137,-19206,429644.23333333334,-0.7168283610257158
2025-05-16,690989,329655,13506,4901,1120,361334,347828,341807,366235,443390.6,2.1759825708862097
2025-05-17,359289,255365,159315,17794,15238,103924,-55391,-88423,121718,453693.6666666667,-0.4800365852423121
2025-05-18,402485,302288,93257,9338,22348,100197,6940,-24746,109535,445297.13333333336,0.12022633590229592
2025-05-19,417001,337430,38485,19904,21337,79571,41086,-155,99475,435345.9666666667,0.036065940345602954
2025-05-20,67992,133268,80457,18366,17783,-65276,-145733,-181882,-46910,431727.6,-0.836950031294889
2025-05-21,709838,282842,102751,8515,4766,426996,324245,310964,435511,435570.36666666664,9.440022355571244
2025-05-22,542677,152886,167735,2106,15523,389791,222056,204427,391897,431406.4,-0.23549176009173922
2025-05-23,426243,356870,60099,13112,18529,69373,9274,-22367,82485,420058.73333333334,-0.21455488255444766
2025-05-24,273214,366291,199648,12443,29653,-93077,-292725,-334821,-80634,413035.4666666667,-0.35901821261580835
2025-05-25,600936,212800,185663,4996,24974,388136,202473,172503,393132,431797.0333333333,1.1995066138631256
2025-05-26,631423,35181,105115,13747,19729,596242,491127,457651,609989,444217.93333333335,0.050732523929336804
2025-05-27,585212,353968,36239,11468,18943,231244,195005,164594,242712,449493.5,-0.0731854873832597
2025-05-28,333589,104125,13277,18717,29498,229464,216187,167972,248181,447564.23333333334,-0.4299689685105569
2025-05-29,355626,66299,121121,7531,15845,289327,168206,144830,296858,434766.9666666667,0.06606033172556658
2025-05-30,597175,286200,134638,11027,26746,310975,176337,138564,322002,445728.6666666667,0.6792219916429056
2025-05-31,39515,331142,9410,7584,14625,-291627,-301037,-323246,-284043,430801.8,-0.933830116799933
2025-06-01,175525,172735,32577,6046,6869,2790,-29787,-42702,8836,419396.93333333335,3.4419840566873336
2025-06-02,442353,39762,53271,12042,5398,402591,349320,331880,414633,410563.5,1.520170915823957
2025-06-03,574097,245131,183968,14658,5915,328966,144998,124425,343624,409305.76666666666,0.29782549231043975
2025-06-04,747197,189814,39517,2716,12599,557383,517866,502551,560099,432874.4666666667,0.3015169910311324
2025-06-05,326867,369570,101815,10922,11915,-42703,-144518,-167355,-31781,436785.26666666666,-0.5625424084946808
